Time,bet/kitchen-s/coolSetpoint,bet/kitchen-s/heatSetpoint,bet/kitchen-s/mode,bet/kitchen-s/scheduleEnabled
2025-11-04 17:00:00,29.0,24.0,3
2025-11-04 18:00:00,29.0,24.0,3
2025-11-04 19:00:00,29.0,24.0,3
2025-11-04 20:00:00,18.0,13.0,3
2025-11-04 21:00:00,30.0,26.0,3
2025-11-04 22:00:00,19.0,12.0,3
2025-11-04 23:00:00,30.0,25.0,3
